"filename", "language", "pip requirements", "Python", "Markdown", "comment", "blank", "total"
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_agent_evaluator.py", "Python", 0, 275, 0, 7, 51, 333
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_aucroc_evaluator.py", "Python", 0, 32, 0, 0, 11, 43
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_base_evaluator.py", "Python", 0, 12, 0, 0, 6, 18
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_bpc_evaluator.py", "Python", 0, 19, 0, 3, 11, 33
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_circular_evaluator.py", "Python", 0, 86, 0, 6, 15, 107
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_em_evaluator.py", "Python", 0, 33, 0, 0, 9, 42
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_gpassk_evaluator.py", "Python", 0, 126, 0, 1, 37, 164
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_hf_evaluator.py", "Python", 0, 287, 0, 4, 80, 371
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_jieba_rouge_evaluator.py", "Python", 0, 32, 0, 1, 12, 45
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_korbench_evaluator.py", "Python", 0, 214, 0, 10, 44, 268
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_misc_evaluator.py", "Python", 0, 17, 0, 0, 11, 28
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_plugin_evaluator.py", "Python", 0, 84, 0, 0, 14, 98
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\icl_toxic_evaluator.py", "Python", 0, 178, 0, 9, 42, 229
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_evaluator\lm_evaluator.py", "Python", 0, 282, 0, 8, 43, 333
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\__init__.py", "Python", 0, 15, 0, 0, 1, 16
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_agent_inferencer.py", "Python", 0, 122, 0, 1, 24, 147
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_attack_inferencer.py", "Python", 0, 178, 0, 16, 27, 221
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_base_inferencer.py", "Python", 0, 159, 0, 5, 36, 200
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_chat_inferencer.py", "Python", 0, 327, 0, 21, 50, 398
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_clp_inferencer.py", "Python", 0, 205, 0, 28, 36, 269
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_gen_inferencer.py", "Python", 0, 241, 0, 21, 39, 301
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_inference_ppl_only_inferencer.py", "Python", 0, 190, 0, 13, 37, 240
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_ll_inferencer.py", "Python", 0, 150, 0, 14, 34, 198
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_mink_percent_inferencer.py", "Python", 0, 147, 0, 13, 30, 190
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_ppl_inferencer.py", "Python", 0, 145, 0, 13, 30, 188
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_ppl_only_inferencer.py", "Python", 0, 146, 0, 13, 30, 189
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_sc_inferencer.py", "Python", 0, 168, 0, 14, 25, 207
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_sw_ce_loss_inferencer.py", "Python", 0, 266, 0, 16, 71, 353
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_inferencer\icl_tot_inferencer.py", "Python", 0, 329, 0, 17, 44, 390
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_prompt_template.py", "Python", 0, 201, 0, 28, 31, 260
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\__init__.py", "Python", 0, 10, 0, 0, 1, 11
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_base_retriever.py", "Python", 0, 303, 0, 0, 22, 325
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_bm25_retriever.py", "Python", 0, 65, 0, 0, 10, 75
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_dpp_retriever.py", "Python", 0, 92, 0, 9, 26, 127
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_fix_k_retriever.py", "Python", 0, 42, 0, 0, 10, 52
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_mdl_retriever.py", "Python", 0, 167, 0, 0, 21, 188
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_random_retriever.py", "Python", 0, 31, 0, 0, 10, 41
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_sliding_k_retriever.py", "Python", 0, 57, 0, 1, 10, 68
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_topk_retriever.py", "Python", 0, 171, 0, 1, 33, 205
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_votek_retriever.py", "Python", 0, 87, 0, 0, 13, 100
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\icl_retriever\icl_zero_retriever.py", "Python", 0, 22, 0, 0, 8, 30
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\utils\__init__.py", "Python", 0, 1, 0, 0, 1, 2
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\openicl\utils\logging.py", "Python", 0, 29, 0, 0, 12, 41
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\__init__.py", "Python", 0, 3, 0, 0, 1, 4
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\base.py", "Python", 0, 147, 0, 2, 24, 173
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\naive.py", "Python", 0, 67, 0, 0, 15, 82
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\num_worker.py", "Python", 0, 128, 0, 4, 21, 153
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\size.py", "Python", 0, 194, 0, 6, 28, 228
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\sub_naive.py", "Python", 0, 197, 0, 11, 25, 233
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\sub_num_worker.py", "Python", 0, 176, 0, 11, 23, 210
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\partitioners\sub_size.py", "Python", 0, 246, 0, 11, 31, 288
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\registry.py", "Python", 0, 39, 0, 2, 11, 52
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\runners\__init__.py", "Python", 0, 5, 0, 0, 1, 6
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\runners\base.py", "Python", 0, 70, 0, 0, 15, 85
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\runners\local.py", "Python", 0, 198, 0, 15, 36, 249
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\runners\local_api.py", "Python", 0, 195, 0, 18, 37, 250
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\__init__.py", "Python", 0, 6, 0, 1, 1, 8
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\circular.py", "Python", 0, 49, 0, 0, 9, 58
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\default.py", "Python", 0, 325, 0, 20, 45, 390
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\default_subjective.py", "Python", 0, 342, 0, 19, 47, 408
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\llm_compression.py", "Python", 0, 155, 0, 12, 34, 201
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\multi_faceted.py", "Python", 0, 27, 0, 7, 13, 47
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\multi_model.py", "Python", 0, 296, 0, 11, 53, 360
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\needlebench.py", "Python", 0, 594, 0, 25, 121, 740
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\__init__.py", "Python", 0, 20, 0, 1, 1, 22
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\alignmentbench.py", "Python", 0, 331, 0, 3, 57, 391
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\all_obj.py", "Python", 0, 105, 0, 1, 18, 124
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\alpacaeval.py", "Python", 0, 168, 0, 3, 21, 192
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\arenahard.py", "Python", 0, 284, 0, 8, 51, 343
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\charm.py", "Python", 0, 178, 0, 1, 30, 209
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\common_summarizer.py", "Python", 0, 127, 0, 3, 23, 153
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\compass_arena.py", "Python", 0, 209, 0, 4, 35, 248
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\compass_arena_bradley_terry.py", "Python", 0, 837, 0, 53, 159, 1049
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\compassbench.py", "Python", 0, 219, 0, 5, 27, 251
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\compassbench_v13.py", "Python", 0, 160, 0, 6, 30, 196
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\corev2.py", "Python", 0, 200, 0, 1, 25, 226
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\creationbench.py", "Python", 0, 56, 0, 1, 17, 74
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\flames.py", "Python", 0, 72, 0, 6, 16, 94
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\fofo.py", "Python", 0, 140, 0, 2, 23, 165
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\followbench.py", "Python", 0, 124, 0, 1, 25, 150
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\mtbench.py", "Python", 0, 130, 0, 3, 24, 157
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\mtbench101.py", "Python", 0, 111, 0, 2, 35, 148
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\multiround.py", "Python", 0, 139, 0, 1, 25, 165
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\qacompassbench.py", "Python", 0, 159, 0, 6, 25, 190
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\subjective.py", "Python", 0, 82, 0, 8, 18, 108
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\subjective_post_process.py", "Python", 0, 34, 0, 0, 7, 41
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\utils.py", "Python", 0, 107, 0, 7, 16, 130
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\subjective\wildbench.py", "Python", 0, 241, 0, 11, 48, 300
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\summarizers\summarizer_pretrain.py", "Python", 0, 292, 0, 17, 30, 339
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\tasks\__init__.py", "Python", 0, 3, 0, 0, 1, 4
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\tasks\base.py", "Python", 0, 91, 0, 5, 24, 120
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\tasks\openicl_attack.py", "Python", 0, 171, 0, 3, 31, 205
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\tasks\openicl_eval.py", "Python", 0, 376, 0, 13, 44, 433
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\tasks\openicl_infer.py", "Python", 0, 138, 0, 1, 25, 164
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\__init__.py", "Python", 0, 17, 0, 0, 1, 18
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\abbr.py", "Python", 0, 58, 0, 1, 12, 71
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\auxiliary.py", "Python", 0, 10, 0, 2, 3, 15
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\build.py", "Python", 0, 19, 0, 0, 7, 26
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\collect_env.py", "Python", 0, 19, 0, 2, 6, 27
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\datasets.py", "Python", 0, 80, 0, 9, 17, 106
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\datasets_info.py", "Python", 0, 598, 0, 49, 2, 649
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\dependency.py", "Python", 0, 27, 0, 0, 6, 33
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\dict_postprocessors.py", "Python", 0, 4, 0, 0, 3, 7
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\file.py", "Python", 0, 18, 0, 0, 4, 22
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\fileio.py", "Python", 0, 421, 0, 8, 97, 526
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\lark.py", "Python", 0, 48, 0, 0, 11, 59
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\logging.py", "Python", 0, 61, 0, 2, 19, 82
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\menu.py", "Python", 0, 60, 0, 3, 14, 77
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\model_postprocessors.py", "Python", 0, 113, 0, 2, 21, 136
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\network.py", "Python", 0, 107, 0, 10, 26, 143
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\__init__.py", "Python", 0, 0, 0, 0, 1, 1
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\naive\PROMPT_TEMPLATE.py", "Python", 0, 10, 0, 0, 2, 12
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\naive\README.md", "Markdown", 0, 0, 52, 0, 20, 72
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\naive\__init__.py", "Python", 0, 2, 0, 0, 1, 3
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\naive\extractor.py", "Python", 0, 103, 0, 2, 17, 122
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\README.md", "Markdown", 0, 0, 159, 0, 36, 195
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\__init__.py", "Python", 0, 0, 0, 0, 1, 1
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\extractor.py", "Python", 0, 150, 0, 4, 22, 176
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\xfinder_utils\PROMPT_TEMPLATE.py", "Python", 0, 11, 0, 0, 4, 15
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\xfinder_utils\__init__.py", "Python", 0, 3, 0, 0, 1, 4
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\xfinder_utils\convert_data.py", "Python", 0, 111, 0, 3, 10, 124
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\postprocessors\xfinder\xfinder_utils\data_process.py", "Python", 0, 18, 0, 0, 7, 25
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\prompt.py", "Python", 0, 174, 0, 12, 34, 220
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\run.py", "Python", 0, 348, 0, 15, 33, 396
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\text_postprocessors.py", "Python", 0, 174, 0, 14, 44, 232
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\ais_bench\opencompass\utils\types.py", "Python", 0, 44, 0, 2, 16, 62
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\requirements.txt", "pip requirements", 1, 0, 0, 0, 1, 2
"d:\for_developing\ascend_tools\tools\ais-bench_workload\experimental_tools\benchmark\setup.py", "Python", 0, 135, 0, 6, 24, 165
"Total", "-", 1, 32473, 339, 1318, 4984, 39115
